name,x,y,z,theta_rad1,theta_rad2,theta_rad3
2011_10_03_drive_0034_sync_0000001016,0.14,0,0,3.21,4.87,0.91
2011_10_03_drive_0034_sync_0000002440,0,0,-0.37,0,0,1.42
2011_10_03_drive_0034_sync_0000000754,0,-0.41,0.33,0,-3.37,3.12
2011_10_03_drive_0034_sync_0000000321,0,-0.36,0,-1.81,-0.58,4.96
2011_10_03_drive_0034_sync_0000001783,0,-0.18,0,0,0,0
2011_10_03_drive_0034_sync_0000004113,0,0,0,2.33,2.02,0
2011_10_03_drive_0034_sync_0000001774,-0.25,0,0.33,1.02,0,0
2011_10_03_drive_0034_sync_0000001508,0,0,0,0,0.83,0
2011_10_03_drive_0034_sync_0000000181,0.24,-0.22,-0.41,0,0,0
2011_10_03_drive_0034_sync_0000000641,0,0.34,0,0,-3.18,2.61
2011_10_03_drive_0034_sync_0000000731,0.1,0,-0.28,2.53,0,4.21
2011_10_03_drive_0034_sync_0000002156,0,0,-0.3,-4.24,2.91,1.58
2011_10_03_drive_0034_sync_0000001994,0,0.41,0.38,3.48,-2.46,0.78
2011_10_03_drive_0034_sync_0000000286,0.5,-0.13,0,-1.82,0.77,-4.98
2011_10_03_drive_0034_sync_0000000089,-0.42,0,0.36,0.79,1.2,-1.56
2011_10_03_drive_0034_sync_0000000201,0,0.31,0,0,0,0
2011_10_03_drive_0034_sync_0000002315,0,0.1,0,0,3.47,-3.0
2011_10_03_drive_0034_sync_0000001851,-0.47,0,0,3.85,4.21,0
2011_10_03_drive_0034_sync_0000000338,-0.35,0.24,0.13,-4.34,1.5,0
2011_10_03_drive_0034_sync_0000001746,-0.31,0,0,-1.88,0,-0.84
2011_10_03_drive_0034_sync_0000003388,0.26,0.12,0,0,2.33,1.54
2011_10_03_drive_0034_sync_0000000938,0,0,0,0,1.9,0
2011_10_03_drive_0034_sync_0000002820,0,0,-0.43,4.51,-3.8,2.99
2011_10_03_drive_0034_sync_0000000926,0,0.35,0.29,-3.01,-1.08,3.2
2011_10_03_drive_0034_sync_0000004471,0.14,0,0,-3.88,0,0
2011_10_03_drive_0034_sync_0000000323,-0.45,0,0.22,-3.23,-1.41,0.85
2011_10_03_drive_0034_sync_0000001877,0,0.29,0.45,3.34,-4.63,1.09
2011_10_03_drive_0034_sync_0000004429,0.22,0,0.14,0,0,-2.82
2011_10_03_drive_0034_sync_0000002626,-0.48,0.39,0.3,0,3.25,-2.99
2011_10_03_drive_0034_sync_0000001045,0,-0.43,0.19,0.54,0,4.97
2011_10_03_drive_0034_sync_0000002388,-0.23,-0.26,0,-1.0,-3.51,0
2011_10_03_drive_0034_sync_0000000592,0.4,0.33,0.29,-1.09,0.82,0
2011_10_03_drive_0034_sync_0000002018,0,0.26,-0.27,-1.05,-0.84,0
2011_10_03_drive_0034_sync_0000002906,0.49,0,0.37,0,0,-2.81
2011_10_03_drive_0034_sync_0000003152,-0.25,0.33,0,0,2.48,0
2011_10_03_drive_0034_sync_0000001258,-0.3,-0.47,-0.28,2.76,0,2.02
2011_10_03_drive_0034_sync_0000000685,0,0,0,2.41,0,0
2011_10_03_drive_0034_sync_0000003009,-0.25,0.2,0,0,4.68,0
2011_10_03_drive_0034_sync_0000003890,0,-0.44,0.16,-0.8,-2.28,0
2011_10_03_drive_0034_sync_0000003906,0.24,-0.19,0.31,0,2.99,1.42
2011_10_03_drive_0034_sync_0000002417,0,-0.41,0.18,0,0,-3.44
2011_10_03_drive_0034_sync_0000004293,0.15,0,0,0,-1.61,3.51
2011_10_03_drive_0034_sync_0000001649,0,-0.23,0,0,0,0
2011_10_03_drive_0034_sync_0000000998,0,0,0.39,1.82,0,0
2011_10_03_drive_0034_sync_0000004195,-0.38,0.32,0,-1.64,0,0
2011_10_03_drive_0034_sync_0000002121,0,-0.24,0.27,0.62,0,0
2011_10_03_drive_0034_sync_0000003305,0,0,0,0,0.64,3.5
2011_10_03_drive_0034_sync_0000001813,-0.33,0.1,-0.22,0,0,3.82
2011_10_03_drive_0034_sync_0000001723,0.12,0,0,0,-3.25,0
2011_10_03_drive_0034_sync_0000003164,0,-0.13,0.25,0,-1.78,0
2011_10_03_drive_0034_sync_0000003331,0,-0.27,0,3.3,0,3.89
2011_10_03_drive_0034_sync_0000000061,0,-0.27,0.39,0,-2.9,0
2011_10_03_drive_0034_sync_0000003259,0.5,-0.39,0.4,0,-3.28,0
2011_10_03_drive_0034_sync_0000003556,0,0,0,0,-4.01,0
2011_10_03_drive_0034_sync_0000002726,-0.23,0,0.48,4.08,1.79,0
2011_10_03_drive_0034_sync_0000001870,0,0,0,0,-1.91,0
2011_10_03_drive_0034_sync_0000000046,-0.38,-0.18,-0.31,0,2.26,0
2011_10_03_drive_0034_sync_0000002984,0,0,0,-1.92,0,0
2011_10_03_drive_0034_sync_0000002564,-0.46,0.27,0,4.42,-0.68,-3.38
2011_10_03_drive_0034_sync_0000002010,-0.37,0.34,-0.46,-1.92,0,4.78
2011_10_03_drive_0034_sync_0000003483,0.49,0.15,0.12,-2.74,0,0
2011_10_03_drive_0034_sync_0000001484,0.2,0,0.48,1.01,-1.82,4.0
2011_10_03_drive_0034_sync_0000003534,0,0,0,-4.99,-2.92,0
2011_10_03_drive_0034_sync_0000000343,0.33,0,0.15,0,2.27,-1.28
2011_10_03_drive_0034_sync_0000001995,-0.45,0,0.5,-0.81,0,-4.13
2011_10_03_drive_0034_sync_0000004158,0.12,-0.16,0,-3.42,0,-3.54
2011_10_03_drive_0034_sync_0000003102,0,0.2,0.12,-4.11,0,0
2011_10_03_drive_0034_sync_0000001463,0.29,0.16,-0.2,0,-4.93,0
2011_10_03_drive_0034_sync_0000002456,0.12,0,0,-1.33,0,-4.25
2011_10_03_drive_0034_sync_0000000407,0,-0.32,0,0,0,0
2011_10_03_drive_0034_sync_0000001214,0,0.21,0,-2.71,1.46,0
2011_10_03_drive_0034_sync_0000003771,0,0,-0.46,0,0,2.75
2011_10_03_drive_0034_sync_0000002974,-0.1,-0.3,0.39,4.29,-0.58,0
2011_10_03_drive_0034_sync_0000001889,0,0,-0.49,0,-4.4,-3.59
2011_10_03_drive_0034_sync_0000002377,0.19,0,0,2.82,-2.51,4.51
2011_10_03_drive_0034_sync_0000002922,0,-0.31,0,0,0,0
2011_10_03_drive_0034_sync_0000003959,-0.34,0,0,0,0,0
2011_10_03_drive_0034_sync_0000001960,0.19,0,0,0,0,0
2011_10_03_drive_0034_sync_0000001600,0,0,-0.21,2.18,2.81,-0.61
2011_10_03_drive_0034_sync_0000003362,-0.4,-0.14,0,-3.37,1.36,3.71
2011_10_03_drive_0034_sync_0000003693,0,-0.49,-0.4,-0.62,4.71,0
2011_10_03_drive_0034_sync_0000004299,0,0,-0.28,4.04,-1.42,0
2011_10_03_drive_0034_sync_0000000289,0.37,0.44,0.42,0,2.29,-4.93
2011_10_03_drive_0034_sync_0000001138,0,-0.14,0,0,0,0
2011_10_03_drive_0034_sync_0000001757,0,0.28,0,0,2.04,1.16
2011_10_03_drive_0034_sync_0000003922,-0.25,0.31,-0.37,3.29,0,0
2011_10_03_drive_0034_sync_0000004573,0,0,0,0,4.51,0
2011_10_03_drive_0034_sync_0000000345,0,0.31,-0.28,4.09,-3.16,2.93
2011_10_03_drive_0034_sync_0000002107,-0.13,0.38,-0.23,0,0,0.8
2011_10_03_drive_0034_sync_0000004346,0.44,0.36,0,0,3.47,3.21
2011_10_03_drive_0034_sync_0000001567,0.45,-0.46,0.35,-3.51,0,-3.67
2011_10_03_drive_0034_sync_0000000240,0.17,0.39,-0.19,0,1.0,-0.71
2011_10_03_drive_0034_sync_0000001123,0,0,0,-3.93,0,0
2011_10_03_drive_0034_sync_0000003243,0.4,-0.47,0.13,2.33,0,-3.56
2011_10_03_drive_0034_sync_0000001177,-0.24,0.22,-0.35,-4.81,-0.59,0
2011_10_03_drive_0034_sync_0000000955,0.41,0,-0.35,0,2.87,-2.09
2011_10_03_drive_0034_sync_0000001615,-0.1,-0.49,-0.22,4.82,0,-1.04
2011_10_03_drive_0034_sync_0000002372,0.4,-0.45,-0.14,-4.98,0,-2.7
2011_10_03_drive_0034_sync_0000000477,0.34,0.36,0.47,0,0,-4.41
2011_10_03_drive_0034_sync_0000002150,0,0,0,0,-1.39,0
2011_10_03_drive_0034_sync_0000003756,0.22,0,0.39,0,0,0
2011_10_03_drive_0034_sync_0000000421,0,0.36,0,0,0,0
2011_10_03_drive_0034_sync_0000002102,-0.33,0.42,0,4.24,0,3.71
2011_10_03_drive_0034_sync_0000002094,0,0,0.26,-4.33,1.74,-2.94
2011_10_03_drive_0034_sync_0000002589,0,-0.48,0.42,-4.79,0,0
2011_10_03_drive_0034_sync_0000003082,-0.24,0.3,0,-3.4,-2.06,-0.9
2011_10_03_drive_0034_sync_0000002329,0,0.12,0,0,0,0
2011_10_03_drive_0034_sync_0000001419,0,0.17,0,0,2.64,0
2011_10_03_drive_0034_sync_0000000426,0,-0.23,-0.36,-4.69,0,-0.97
2011_10_03_drive_0034_sync_0000003328,0,-0.12,0,0,0,0
2011_10_03_drive_0034_sync_0000003496,0,0,0,-4.29,0,0
2011_10_03_drive_0034_sync_0000001097,-0.46,0,0.47,3.45,0,0
2011_10_03_drive_0034_sync_0000000979,0,0.17,-0.46,4.79,1.11,4.76
2011_10_03_drive_0034_sync_0000000646,0,0,0.11,0,0,2.85
2011_10_03_drive_0034_sync_0000000380,-0.14,-0.47,0.4,0,-3.88,-0.54
2011_10_03_drive_0034_sync_0000003410,0,0,0.36,0,0,0
2011_10_03_drive_0034_sync_0000003796,0,0.23,0.25,0,0,0
2011_10_03_drive_0034_sync_0000003332,0.14,0.47,0.48,0,0,-2.1
2011_10_03_drive_0034_sync_0000002707,0,0,0,0,-4.66,0
2011_10_03_drive_0034_sync_0000004637,0.5,-0.46,-0.21,0,3.32,2.08
2011_10_03_drive_0034_sync_0000001696,0.19,0,0.3,3.69,4.07,-3.33
2011_10_03_drive_0034_sync_0000000166,0.21,0.41,0,0,0,-3.29
2011_10_03_drive_0034_sync_0000001490,-0.37,0.12,0.29,0,0,0
2011_10_03_drive_0034_sync_0000002904,0.15,-0.14,-0.11,0,0,-4.61
2011_10_03_drive_0034_sync_0000000259,0.39,0.48,-0.48,0,1.95,1.72
2011_10_03_drive_0034_sync_0000004609,0,0,0,0,-4.29,-3.36
2011_10_03_drive_0034_sync_0000002876,-0.26,-0.19,0,-4.35,2.18,-2.74
2011_10_03_drive_0034_sync_0000003487,0,-0.13,0.42,0,0.98,2.18
2011_10_03_drive_0034_sync_0000002259,0,-0.44,0,2.32,2.97,0
2011_10_03_drive_0034_sync_0000002140,0,-0.36,-0.15,-3.33,-1.29,0
2011_10_03_drive_0034_sync_0000002196,-0.45,0.45,-0.27,0,0,0
2011_10_03_drive_0034_sync_0000001860,0,0.33,-0.19,0,-0.52,-0.87
2011_10_03_drive_0034_sync_0000004405,0.19,0,0,0,0,-4.66
2011_10_03_drive_0034_sync_0000001445,0,0.32,-0.23,-0.64,-1.12,5.0
2011_10_03_drive_0034_sync_0000000096,0,0,0,4.47,-0.69,-4.37
2011_10_03_drive_0034_sync_0000001190,0,0,0.13,2.42,-1.39,-4.06
2011_10_03_drive_0034_sync_0000004495,0,0.26,-0.47,-1.77,0,2.53
2011_10_03_drive_0034_sync_0000003664,0,-0.32,-0.41,4.89,1.37,-4.65
2011_10_03_drive_0034_sync_0000004204,0.18,0.37,-0.34,0,0,0
2011_10_03_drive_0034_sync_0000004328,0,0,-0.42,-3.2,0,3.7
2011_10_03_drive_0034_sync_0000002916,0.21,0,0,0,1.39,0
2011_10_03_drive_0034_sync_0000000127,0,0.16,0,0,0,0
2011_10_03_drive_0034_sync_0000000425,-0.43,0,0,0,0,-4.26
2011_10_03_drive_0034_sync_0000001366,0,-0.23,0,3.19,-4.21,4.77
2011_10_03_drive_0034_sync_0000002732,0,-0.27,0,0,0,0
2011_10_03_drive_0034_sync_0000002685,0.46,0,-0.27,-1.09,0,1.49
2011_10_03_drive_0034_sync_0000000587,0,-0.44,-0.49,-2.38,1.27,-2.13
2011_10_03_drive_0034_sync_0000004175,-0.14,0,0,3.78,2.47,0
2011_10_03_drive_0034_sync_0000004323,-0.45,-0.38,-0.49,0,0,0
2011_10_03_drive_0034_sync_0000004434,-0.35,0,0,0,4.78,0
2011_10_03_drive_0034_sync_0000004192,0,0,0,-3.34,0,-4.43
2011_10_03_drive_0034_sync_0000000563,0.37,0,0,0,0,0
2011_10_03_drive_0034_sync_0000000284,-0.48,0.44,0.37,-2.25,0,2.43
2011_10_03_drive_0034_sync_0000001009,0,0,-0.27,1.53,0,0.86
2011_10_03_drive_0034_sync_0000003687,0.45,0,0.43,-0.57,1.41,4.76
2011_10_03_drive_0034_sync_0000002885,-0.2,-0.33,0.36,0,2.15,0.5
2011_10_03_drive_0034_sync_0000001948,0,0.11,0,0,-0.5,1.56
2011_10_03_drive_0034_sync_0000000139,-0.35,-0.47,0.33,-2.72,2.66,0
2011_10_03_drive_0034_sync_0000004603,-0.24,0,0,0,3.69,4.35
2011_10_03_drive_0034_sync_0000004638,0,-0.12,0.4,2.89,-2.66,-0.72
2011_10_03_drive_0034_sync_0000002015,-0.15,0,-0.2,0,2.72,-3.73
2011_10_03_drive_0034_sync_0000004016,0,0.23,0,2.72,0,0
2011_10_03_drive_0034_sync_0000002844,-0.23,0,0,1.81,0,-4.55
2011_10_03_drive_0034_sync_0000003536,-0.26,0.47,-0.27,0,0,0
2011_10_03_drive_0034_sync_0000004344,0,0,-0.38,3.72,3.71,-2.46
2011_10_03_drive_0034_sync_0000003365,0.3,0.18,0,-4.31,4.63,0
2011_10_03_drive_0034_sync_0000001447,0,0,0,1.86,-1.27,-3.23
2011_10_03_drive_0034_sync_0000002277,-0.46,0,-0.3,2.66,0,0
2011_10_03_drive_0034_sync_0000001286,0,-0.12,0.18,-1.36,0.87,0
2011_10_03_drive_0034_sync_0000002625,-0.47,0.43,0,-3.96,-3.29,-4.83
2011_10_03_drive_0034_sync_0000004479,-0.34,0,0,-1.76,0,0
2011_10_03_drive_0034_sync_0000001121,0.12,0.17,0,0,0,0
2011_10_03_drive_0034_sync_0000003724,0,0,0,0,0,3.55
2011_10_03_drive_0034_sync_0000003141,0.18,-0.22,0,0.61,-0.95,1.12
2011_10_03_drive_0034_sync_0000000691,-0.2,0.21,0,0,3.25,2.9
2011_10_03_drive_0034_sync_0000002788,0.17,0.3,0,0,1.27,-2.23
2011_10_03_drive_0034_sync_0000001799,0,-0.24,0,0,4.63,1.04
2011_10_03_drive_0034_sync_0000003414,0,0,-0.35,0,0,0
2011_10_03_drive_0034_sync_0000003600,0,-0.46,0.14,-2.52,0,0
2011_10_03_drive_0034_sync_0000002493,-0.21,0,0,0.63,0,0
2011_10_03_drive_0034_sync_0000000888,0,0.34,-0.38,0,0,0
2011_10_03_drive_0034_sync_0000001087,-0.11,-0.12,0.31,0,0,1.33
2011_10_03_drive_0034_sync_0000004424,0.29,0.39,-0.22,0,0,0
2011_10_03_drive_0034_sync_0000003384,0.4,-0.37,0,0,1.4,0
2011_10_03_drive_0034_sync_0000001354,0,0.42,0.49,0,0,0
2011_10_03_drive_0034_sync_0000002615,-0.36,0,-0.4,1.57,-0.92,-1.72
2011_10_03_drive_0034_sync_0000004146,0.3,0,-0.22,4.19,0,-4.34
2011_10_03_drive_0034_sync_0000003749,-0.12,-0.35,0,4.49,0,0.73
2011_10_03_drive_0034_sync_0000003866,0,0.23,0,0,4.82,0
2011_10_03_drive_0034_sync_0000000968,0,-0.12,-0.24,1.07,0,2.73
2011_10_03_drive_0034_sync_0000003173,0,0.25,0.1,3.06,0,-1.91
2011_10_03_drive_0034_sync_0000003757,-0.2,0.36,0.43,-0.57,-3.2,0
2011_10_03_drive_0034_sync_0000002650,0,0.32,0,3.77,0,-1.88
2011_10_03_drive_0034_sync_0000001362,0,-0.2,0.29,2.02,0,2.38
2011_10_03_drive_0034_sync_0000004522,0,-0.22,0,0,0,1.83
2011_10_03_drive_0034_sync_0000002577,-0.38,0,-0.33,0,-1.85,0
2011_10_03_drive_0034_sync_0000004546,0,-0.26,-0.33,0,2.07,-1.11
2011_10_03_drive_0034_sync_0000002618,0,-0.47,0.39,0,-1.1,0
2011_10_03_drive_0034_sync_0000004006,0,-0.49,-0.48,-4.55,0.68,2.79
2011_10_03_drive_0034_sync_0000000430,0.24,0.34,0,1.76,3.62,-0.62
2011_10_03_drive_0034_sync_0000002813,0.4,0,-0.43,-3.83,3.88,-1.77
2011_10_03_drive_0034_sync_0000001466,0,0.48,0,0,-4.31,-3.54
2011_10_03_drive_0034_sync_0000001909,-0.38,0,0,0,0,0
2011_10_03_drive_0034_sync_0000004644,0,-0.28,0,0,0,0
2011_10_03_drive_0034_sync_0000003352,-0.12,0,0.13,-1.08,4.52,0.55
2011_10_03_drive_0034_sync_0000001132,0,0.49,0.31,0,-2.74,0
2011_10_03_drive_0034_sync_0000002247,0,0.16,0.3,0,0,-1.44
2011_10_03_drive_0034_sync_0000000650,-0.29,-0.12,0.41,0,-0.83,1.29
2011_10_03_drive_0034_sync_0000002668,0,0,-0.49,-1.4,-2.39,0
2011_10_03_drive_0034_sync_0000002815,0.46,0,0,4.93,-4.95,2.43
2011_10_03_drive_0034_sync_0000000851,0,0,0,0,0,3.05
2011_10_03_drive_0034_sync_0000003408,0.34,-0.1,0,4.45,0,0
2011_10_03_drive_0034_sync_0000002753,-0.35,-0.1,-0.4,0,3.46,-1.84
2011_10_03_drive_0034_sync_0000003060,0,-0.34,-0.14,-1.01,0,0
2011_10_03_drive_0034_sync_0000001136,-0.12,0,0,0,-1.56,0
2011_10_03_drive_0034_sync_0000002610,-0.3,0,0,0,0,0
2011_10_03_drive_0034_sync_0000001414,0,0.4,0.33,-2.48,4.52,-0.75
2011_10_03_drive_0034_sync_0000001388,-0.35,0,0,0.68,2.52,0
2011_10_03_drive_0034_sync_0000003025,0.36,0.28,0,2.0,-1.12,0
2011_10_03_drive_0034_sync_0000000000,0,0,0,-4.03,-1.49,0
2011_10_03_drive_0034_sync_0000002137,0,-0.24,0,0,0,0
2011_10_03_drive_0034_sync_0000001061,0,0,0,-1.29,-3.29,-3.46
2011_10_03_drive_0034_sync_0000000815,-0.39,0.42,0,3.21,-4.51,1.29
2011_10_03_drive_0042_sync_0000000292,0.39,0,-0.21,2.96,2.65,0
2011_10_03_drive_0042_sync_0000000527,0,0,-0.28,0,0,0
2011_10_03_drive_0042_sync_0000000326,0,0,0,0,-0.84,0
2011_10_03_drive_0042_sync_0000000221,0.41,-0.48,0.48,-2.34,0,3.41
2011_10_03_drive_0042_sync_0000000585,0,-0.43,0.41,2.89,3.95,0
2011_10_03_drive_0042_sync_0000000961,-0.33,0,0.47,-4.57,0,0
2011_10_03_drive_0042_sync_0000000509,0.34,0.1,0.44,0,-0.86,-1.62
2011_10_03_drive_0042_sync_0000000557,0,0,0,3.28,4.49,0
2011_10_03_drive_0042_sync_0000000048,0,0,0,1.35,-4.38,0
2011_10_03_drive_0042_sync_0000000907,0,0,0,0,1.47,0
2011_10_03_drive_0042_sync_0000000898,0,0,0.3,2.6,0,0
2011_10_03_drive_0042_sync_0000000195,0,0.1,-0.39,0,2.45,-3.58
2011_10_03_drive_0042_sync_0000001151,0,0,0,1.84,0,0
2011_10_03_drive_0042_sync_0000000143,-0.19,-0.29,0.34,0,0,-4.36
2011_10_03_drive_0042_sync_0000000069,-0.4,0.25,0.25,0,2.15,0
2011_10_03_drive_0042_sync_0000000878,-0.17,0,0.41,3.18,2.69,3.64
2011_10_03_drive_0042_sync_0000000099,0.41,0,0.1,1.7,3.49,0
2011_10_03_drive_0042_sync_0000000539,0,0,-0.33,-3.52,0,0
2011_10_03_drive_0042_sync_0000001049,-0.39,-0.35,-0.34,0,-3.91,0
2011_10_03_drive_0042_sync_0000000432,0,-0.11,0,0,0,0
2011_10_03_drive_0042_sync_0000000347,0,0.2,0,2.73,1.61,0
2011_10_03_drive_0042_sync_0000000408,0,0.3,0,0,0,0
2011_10_03_drive_0042_sync_0000000424,0.37,0.48,0.15,2.04,-4.11,0
2011_10_03_drive_0042_sync_0000000371,0.29,0,0,0,1.13,-0.91
2011_10_03_drive_0042_sync_0000000399,-0.18,-0.12,-0.23,0,0,0
2011_10_03_drive_0042_sync_0000000220,0,0.4,0,0,0,0
2011_10_03_drive_0042_sync_0000000560,0,0,0,-2.28,0,0
2011_10_03_drive_0042_sync_0000000934,-0.47,0.38,0.36,1.52,-2.34,0
2011_10_03_drive_0042_sync_0000000418,0,-0.42,0,0,-4.89,0
2011_10_03_drive_0042_sync_0000000994,-0.19,0,0.5,0,-4.12,0
2011_10_03_drive_0042_sync_0000000387,-0.27,0,0,0,0,0
2011_10_03_drive_0042_sync_0000000627,-0.49,-0.11,0.46,-3.09,4.96,0
2011_10_03_drive_0042_sync_0000000855,0,0.5,-0.42,3.49,2.55,0
2011_10_03_drive_0042_sync_0000000273,0,0,0,-2.42,0,0
2011_10_03_drive_0042_sync_0000000218,0,-0.4,0.38,-3.96,1.13,-2.88
2011_10_03_drive_0042_sync_0000000750,0,0,0,0,2.55,0
2011_10_03_drive_0042_sync_0000000977,0,-0.27,0.38,0,0,0
2011_10_03_drive_0042_sync_0000000010,-0.3,0,0,1.62,-1.13,0
2011_10_03_drive_0042_sync_0000000159,-0.18,-0.14,-0.39,-0.62,-2.52,0
2011_10_03_drive_0042_sync_0000000138,-0.29,0.38,0.49,-1.98,0,-1.98
2011_10_03_drive_0042_sync_0000000734,0,0.29,0,0.58,0,3.49
2011_10_03_drive_0042_sync_0000000777,0,-0.44,0,0,0,0
2011_10_03_drive_0042_sync_0000001154,-0.25,0,0.49,3.81,0,3.03
2011_10_03_drive_0042_sync_0000000412,-0.26,0,0.12,-0.94,1.63,-2.3
2011_10_03_drive_0042_sync_0000000165,-0.26,-0.49,0,3.47,-3.19,0
2011_10_03_drive_0042_sync_0000000447,0.5,0.32,0,0,2.28,-2.16
2011_10_03_drive_0042_sync_0000001071,0.33,0.36,-0.11,0,0,0
2011_10_03_drive_0042_sync_0000000226,0,-0.42,0,-4.03,4.02,0
2011_10_03_drive_0042_sync_0000000330,0.33,-0.14,0.16,4.39,0,4.8
2011_10_03_drive_0042_sync_0000000725,-0.28,-0.21,-0.29,-4.01,-4.55,0
2011_10_03_drive_0042_sync_0000000727,0,0,0,-2.65,0,0
2011_10_03_drive_0042_sync_0000000622,0,0.24,0,-2.78,0,0
2011_10_03_drive_0042_sync_0000000173,0,0,0.28,-1.62,4.75,0
2011_10_03_drive_0042_sync_0000000153,0.44,-0.2,0.16,0,-1.51,0
2011_10_03_drive_0042_sync_0000000231,0.11,0,0,-3.74,-3.12,0
2011_10_03_drive_0042_sync_0000000448,0,0.43,0,0,0,0
2011_10_03_drive_0042_sync_0000000925,0,0,0,0,-4.51,0
2011_10_03_drive_0042_sync_0000000681,0,-0.14,0.29,0,0,3.26
2011_10_03_drive_0042_sync_0000000768,0,0,0,0,-1.07,2.84
2011_10_03_drive_0042_sync_0000000959,0,0,0.38,0,0,0
2011_10_03_drive_0042_sync_0000000577,0.29,0,0.3,0,0,0
2011_10_03_drive_0042_sync_0000001155,0,-0.32,-0.37,-1.44,0,0
2011_10_03_drive_0042_sync_0000001002,-0.44,0.42,0,4.92,-1.39,-4.48
2011_10_03_drive_0042_sync_0000000494,0,-0.34,0.36,-0.85,-1.21,4.9
2011_10_03_drive_0042_sync_0000001148,0,0,-0.19,0,0,0
2011_10_03_drive_0042_sync_0000001040,0,-0.13,0.36,3.56,0,0
2011_10_03_drive_0042_sync_0000000964,-0.47,0,0.27,3.04,0,0
2011_10_03_drive_0042_sync_0000000924,0,0,-0.46,0,0,3.2
2011_10_03_drive_0042_sync_0000000921,-0.49,0,0,3.66,-0.84,0
2011_10_03_drive_0042_sync_0000000029,0,-0.46,0,0,3.68,0
2011_10_03_drive_0042_sync_0000000551,0.48,0,0,0,0,0
2011_10_03_drive_0042_sync_0000000811,0.36,-0.18,-0.23,-2.92,-2.75,0
2011_10_03_drive_0042_sync_0000000135,0,0.42,0,0,0,0.97
2011_10_03_drive_0042_sync_0000001026,0,0.12,0.22,-2.48,1.45,-4.24
2011_10_03_drive_0042_sync_0000000911,0.22,-0.45,0.45,3.19,0,0
2011_10_03_drive_0042_sync_0000000246,-0.19,-0.35,0,0.52,0,-0.75
2011_10_03_drive_0042_sync_0000000176,-0.12,0,0.26,0,-2.15,0
2011_10_03_drive_0042_sync_0000000269,-0.13,0.13,0.26,0,1.56,-3.58
2011_10_03_drive_0042_sync_0000000716,0.17,-0.35,-0.26,0,1.89,0
2011_10_03_drive_0042_sync_0000000397,0,-0.18,-0.26,-4.51,0,1.57
2011_10_03_drive_0042_sync_0000000079,0.16,0,0,0,4.78,0
2011_10_03_drive_0042_sync_0000000647,0.29,0,-0.22,3.46,0,-2.77
2011_10_03_drive_0042_sync_0000001055,-0.26,0,-0.39,2.01,-3.65,0
2011_10_03_drive_0042_sync_0000001086,0,0,-0.25,0,2.86,0
2011_10_03_drive_0042_sync_0000000914,0,-0.13,0,0,0,-4.61
2011_10_03_drive_0042_sync_0000000991,0,-0.21,0.49,-1.54,-3.5,3.06
2011_10_03_drive_0042_sync_0000001083,-0.44,0,0,3.54,-3.76,0
2011_10_03_drive_0042_sync_0000000362,0,0,0,0,2.21,0
2011_10_03_drive_0042_sync_0000000588,0,-0.11,0,-2.63,0,0
2011_10_03_drive_0042_sync_0000000507,-0.35,0.16,0,3.83,4.87,0
2011_10_03_drive_0042_sync_0000000332,0,0,-0.31,-3.6,3.21,-4.15
2011_10_03_drive_0042_sync_0000001101,0.26,-0.35,0,0.71,-2.98,-3.86
2011_10_03_drive_0042_sync_0000001108,0,0,0.49,2.77,2.91,4.58
2011_10_03_drive_0042_sync_0000000909,-0.37,0.27,0.49,0,0,0
2011_10_03_drive_0042_sync_0000000074,-0.1,0.4,-0.33,-0.89,2.44,0
2011_10_03_drive_0042_sync_0000000916,0.46,0,-0.29,0,0,-1.7
2011_10_03_drive_0042_sync_0000001031,0.37,0.4,0,-0.96,4.16,-1.47
2011_10_03_drive_0042_sync_0000000228,0.35,0,-0.37,0,3.79,1.13
2011_10_03_drive_0042_sync_0000000489,0.48,0,0.39,2.11,-1.91,0
2011_10_03_drive_0042_sync_0000000385,0,0.11,0,0,0,-1.95
2011_10_03_drive_0042_sync_0000001115,0,0,-0.42,3.52,0,3.4
2011_10_03_drive_0042_sync_0000000128,0,-0.3,-0.22,0,-4.8,2.75
2011_10_03_drive_0042_sync_0000000866,0.2,0,0,0,-4.68,4.64
2011_10_03_drive_0042_sync_0000000121,0.48,0,-0.12,4.59,-4.85,-1.84
2011_10_03_drive_0042_sync_0000000794,0.42,-0.33,0.22,-0.57,1.5,0
2011_10_03_drive_0042_sync_0000000844,0.42,0,-0.25,0,0,0
2011_10_03_drive_0042_sync_0000000459,0.28,0.25,-0.38,0,-4.38,3.95
2011_10_03_drive_0042_sync_0000000420,0.21,0,0,0,4.06,0
2011_10_03_drive_0042_sync_0000000463,-0.22,0,0,0,0,0
2011_10_03_drive_0042_sync_0000000708,0,0.49,0,2.02,0,3.62
2011_10_03_drive_0042_sync_0000000537,0,0,0,-4.37,0,3.28
2011_10_03_drive_0042_sync_0000000040,-0.23,0,0,-4.45,0,2.0
2011_10_03_drive_0042_sync_0000000706,0,0,0,0,4.21,0
2011_10_03_drive_0042_sync_0000000619,0,0,0,0.91,3.03,2.89
2011_10_03_drive_0042_sync_0000001098,0,0,0.3,1.8,2.56,4.15
2011_10_03_drive_0042_sync_0000000382,-0.28,0.46,0.42,0,0,4.31
2011_10_03_drive_0042_sync_0000001043,0,0.24,0.19,2.89,0,-3.94
