name,x,y,z,theta_rad1,theta_rad2,theta_rad3
2011_09_26_drive_0022_sync_0000000284,0,0,0.44,0,0,-4.05
2011_09_26_drive_0029_sync_0000000356,0,0,0.38,3.97,2.95,2.25
2011_09_26_drive_0101_sync_0000000518,0.33,0,0,0,-1.0,-1.64
2011_09_26_drive_0036_sync_0000000008,0,0,-0.3,2.63,0.64,-3.03
2011_10_03_drive_0027_sync_0000001696,-0.26,-0.43,0,0,-4.35,0
2011_10_03_drive_0047_sync_0000000193,-0.31,-0.5,0,-2.65,3.67,0
2011_09_26_drive_0061_sync_0000000059,0,0.26,0,4.65,3.74,-2.06
2011_09_26_drive_0084_sync_0000000010,0,-0.47,0.37,0,0,0
2011_09_26_drive_0032_sync_0000000182,0,0,0.21,0,0,2.6
2011_10_03_drive_0042_sync_0000000850,0,0.26,0.42,-0.65,-1.85,-3.54
2011_09_26_drive_0029_sync_0000000094,-0.25,0,-0.37,3.7,0,-1.68
2011_10_03_drive_0027_sync_0000003968,0,0.21,0,-0.59,0,4.14
2011_10_03_drive_0027_sync_0000004216,0,-0.36,0,4.45,0,0
2011_09_26_drive_0023_sync_0000000190,-0.39,0,0,0,-1.93,0
2011_09_26_drive_0093_sync_0000000180,0,0,0,0,0.85,0.99
2011_09_26_drive_0014_sync_0000000100,0,0,0.29,-0.91,0,0
2011_09_26_drive_0029_sync_0000000100,0,0,0.17,0,0,0
2011_09_26_drive_0011_sync_0000000064,0.31,0,-0.28,0,0,0
2011_09_26_drive_0046_sync_0000000057,-0.33,0,-0.19,-4.43,0,0
2011_09_26_drive_0023_sync_0000000446,0.39,0,0,0,0,0
2011_09_26_drive_0101_sync_0000000271,-0.48,-0.48,0,0,0,1.4
2011_09_26_drive_0022_sync_0000000795,-0.28,-0.25,0,-1.67,0,-2.6
2011_09_26_drive_0051_sync_0000000054,0,0,0,2.27,0,0
2011_09_26_drive_0086_sync_0000000177,-0.11,0.3,0,0,-0.91,4.2
2011_09_26_drive_0029_sync_0000000062,0,-0.21,0,0,0,-2.36
2011_09_26_drive_0057_sync_0000000091,0,-0.13,-0.18,-3.94,0,1.03
2011_09_26_drive_0018_sync_0000000229,0.38,-0.19,0.4,0,-4.97,1.24
2011_09_26_drive_0101_sync_0000000894,0.2,0.38,0,-2.92,0,3.46
2011_09_26_drive_0061_sync_0000000621,0.46,0,0.14,3.0,4.13,0
2011_10_03_drive_0027_sync_0000002903,0,0,-0.15,0,-3.63,2.09
2011_09_26_drive_0022_sync_0000000262,0,0,-0.42,-3.87,-1.12,3.79
2011_09_26_drive_0036_sync_0000000472,0,0.37,-0.44,3.29,-2.38,-3.48
2011_10_03_drive_0027_sync_0000002452,0.2,0.49,-0.3,3.84,0,0
2011_09_26_drive_0022_sync_0000000031,-0.3,0,0.28,0,-1.89,4.25
2011_10_03_drive_0047_sync_0000000261,0.11,0,0,-3.31,-4.33,-2.67
2011_09_26_drive_0036_sync_0000000026,0,-0.15,-0.11,0,4.12,-3.24
2011_09_26_drive_0104_sync_0000000077,0,-0.17,0.37,-3.89,0,4.33
2011_09_26_drive_0070_sync_0000000245,0.17,0,0,0,-2.35,-4.1
2011_09_26_drive_0028_sync_0000000173,0.33,0,0,0,0,0
2011_10_03_drive_0027_sync_0000001849,0.31,-0.29,0,0,0,0
2011_10_03_drive_0027_sync_0000001011,0,0,0,0,-2.99,0
2011_09_26_drive_0093_sync_0000000232,0,0.22,0,0,-1.55,0
2011_09_26_drive_0027_sync_0000000072,0,0,0,0,2.15,2.6
2011_09_26_drive_0101_sync_0000000921,-0.24,0,0,0,0,0
2011_10_03_drive_0027_sync_0000000726,0,-0.35,-0.46,0,-3.78,-4.3
2011_10_03_drive_0027_sync_0000004526,-0.4,0,0,4.4,-1.68,0
2011_09_26_drive_0039_sync_0000000379,0,-0.37,0,0,1.72,0
2011_09_26_drive_0046_sync_0000000022,0,0.38,0,1.48,0,0
2011_09_26_drive_0091_sync_0000000121,0,0.14,0,0,0,0
2011_09_26_drive_0061_sync_0000000001,-0.33,0,-0.42,0,0,0
2011_09_26_drive_0032_sync_0000000285,-0.12,0,0.43,0,-4.36,-1.79
2011_09_26_drive_0101_sync_0000000224,-0.39,0,0,0,0,3.49
2011_09_26_drive_0086_sync_0000000500,-0.35,0.5,0,-3.81,-4.34,2.19
2011_09_26_drive_0029_sync_0000000273,0.24,0.27,0,0,2.59,-4.07
2011_10_03_drive_0042_sync_0000000169,0,0,0,0,2.13,0
2011_09_26_drive_0019_sync_0000000131,0,0,-0.39,0,0,-3.53
2011_09_26_drive_0056_sync_0000000255,0.27,-0.37,0.17,-0.66,-3.06,0
2011_09_26_drive_0096_sync_0000000455,0,0,0,0,0,3.86
2011_09_26_drive_0051_sync_0000000210,0,0,0,0,2.46,0
2011_09_26_drive_0028_sync_0000000396,0.3,0.46,0.23,-1.96,-1.57,0
2011_09_26_drive_0064_sync_0000000429,-0.34,0,0,-1.34,-4.84,0
2011_09_26_drive_0091_sync_0000000147,0,0.2,0,0,0,0
2011_10_03_drive_0027_sync_0000000241,0.23,0.1,0,2.81,0,-1.53
2011_09_26_drive_0061_sync_0000000013,0.24,0,0,4.57,0,0.73
2011_09_26_drive_0017_sync_0000000004,0.42,-0.16,0,0.78,0,0
2011_09_26_drive_0064_sync_0000000239,0,0,0,0,2.16,0
2011_10_03_drive_0047_sync_0000000632,0,0,-0.48,-4.22,-4.37,-4.19
2011_09_26_drive_0056_sync_0000000281,0.38,0,0,0.7,0,0
2011_09_26_drive_0101_sync_0000000061,-0.45,0.41,0,0,0,0
2011_10_03_drive_0042_sync_0000000731,0,0,-0.35,0.73,0,0
2011_09_26_drive_0095_sync_0000000223,-0.44,0,-0.35,0,-0.81,0.92
2011_10_03_drive_0047_sync_0000000719,-0.47,-0.33,0,0,0,0
2011_09_26_drive_0095_sync_0000000067,0,0.34,0.41,1.1,3.29,-0.56
2011_10_03_drive_0042_sync_0000000623,-0.45,-0.21,0.39,-0.93,1.19,0
2011_09_26_drive_0113_sync_0000000026,0,0,-0.35,0,0,2.12
2011_10_03_drive_0027_sync_0000001743,-0.11,0,-0.18,0,-2.54,-1.3
2011_09_26_drive_0028_sync_0000000123,0.16,0.29,0,2.78,2.25,-2.8
2011_09_26_drive_0022_sync_0000000422,0.24,0.37,-0.14,1.42,0,0
2011_09_26_drive_0039_sync_0000000234,-0.39,-0.44,-0.18,2.46,3.23,0
2011_09_26_drive_0032_sync_0000000090,0.15,0.27,0.4,4.96,0,4.39
2011_10_03_drive_0027_sync_0000002981,0,0.13,-0.49,3.23,2.42,-4.62
2011_09_26_drive_0101_sync_0000000176,0.34,-0.44,0,2.75,-3.91,2.44
2011_09_26_drive_0039_sync_0000000032,-0.16,0,0.35,4.63,0,4.72
2011_10_03_drive_0042_sync_0000000663,0,0.21,0,0,0,0
2011_10_03_drive_0047_sync_0000000440,0,0.16,0,-4.12,4.29,0
2011_09_26_drive_0084_sync_0000000225,-0.17,0,0,0,0,0
2011_10_03_drive_0027_sync_0000004454,0,0,0,0,3.16,0
2011_09_26_drive_0022_sync_0000000133,0.27,-0.18,0,3.15,0,-2.79
2011_10_03_drive_0027_sync_0000001794,-0.35,-0.46,-0.26,-4.24,0.94,0
2011_09_26_drive_0113_sync_0000000054,0.49,0,0,0,2.66,-3.91
2011_09_26_drive_0018_sync_0000000046,0,0,-0.25,0,0,0
2011_09_26_drive_0064_sync_0000000477,0,-0.23,0,0,0,0
2011_09_26_drive_0061_sync_0000000245,0,0.16,0.28,0,0,0
2011_10_03_drive_0027_sync_0000000513,-0.17,0,-0.5,2.2,-2.32,-4.48
2011_09_26_drive_0086_sync_0000000607,0,0.22,0,-2.57,0,0
2011_10_03_drive_0042_sync_0000000777,0.15,0,0,2.14,4.84,3.35
2011_09_26_drive_0093_sync_0000000171,-0.49,0,0.22,2.24,-1.3,0
2011_09_26_drive_0036_sync_0000000707,0,-0.38,0,0,0,0
2011_09_26_drive_0104_sync_0000000159,0,0.33,0,-1.7,0,1.21
2011_09_26_drive_0096_sync_0000000312,-0.44,0,0,0,0,4.34
2011_10_03_drive_0027_sync_0000002355,0,0.29,-0.28,4.17,0,0
2011_10_03_drive_0027_sync_0000003450,0.14,0.46,0,2.52,-2.29,0
2011_10_03_drive_0027_sync_0000002104,0,0,0.32,0,0,1.61
2011_09_26_drive_0023_sync_0000000386,0,0,0,4.89,3.09,0
2011_09_26_drive_0091_sync_0000000149,0.35,-0.23,-0.13,0.7,0,-4.63
2011_09_26_drive_0101_sync_0000000645,0,0.35,0.39,0,3.76,2.36
2011_10_03_drive_0027_sync_0000003489,0,0,0,0,2.91,0
2011_09_26_drive_0061_sync_0000000549,0.44,0.36,-0.5,4.15,0,4.45
2011_09_26_drive_0070_sync_0000000390,0,0,0,-1.6,0,0
2011_10_03_drive_0047_sync_0000000575,0,0,0.28,0,0,-0.93
2011_10_03_drive_0042_sync_0000000740,0,0,0,0,-3.77,-4.8
2011_10_03_drive_0027_sync_0000003294,0,0.29,-0.39,0,-4.33,-3.3
2011_09_26_drive_0070_sync_0000000315,0.11,0.3,0,-4.37,0,1.91
2011_10_03_drive_0042_sync_0000000647,0.28,0,0.13,2.83,1.0,4.98
2011_10_03_drive_0027_sync_0000000294,0,0,-0.16,0,1.96,0
2011_09_26_drive_0070_sync_0000000006,0,0.33,-0.49,3.98,-1.46,4.13
2011_10_03_drive_0042_sync_0000001113,-0.25,-0.11,-0.31,-2.44,0,0
2011_09_26_drive_0064_sync_0000000185,0.3,-0.31,-0.21,0,-2.59,2.86
2011_09_26_drive_0022_sync_0000000471,0,0,0,0,-4.75,-4.84
2011_09_26_drive_0113_sync_0000000019,0.14,-0.4,0.4,2.91,0.72,0
2011_10_03_drive_0027_sync_0000002567,0,0.35,-0.42,-3.59,3.25,-2.59
2011_09_26_drive_0032_sync_0000000241,0.19,-0.46,-0.46,-2.31,0,0
2011_09_26_drive_0061_sync_0000000364,0,0.3,0,-0.51,-4.04,-1.28
2011_09_26_drive_0064_sync_0000000512,0,0,-0.32,0,0,0
2011_09_26_drive_0061_sync_0000000196,0,-0.11,0,1.6,0,0
2011_09_26_drive_0101_sync_0000000627,0,0.23,0.23,0,4.35,0.58
2011_09_26_drive_0011_sync_0000000178,0,-0.4,0.14,-0.72,-4.78,0
2011_10_03_drive_0042_sync_0000000493,0.37,0,0,0,2.64,0
2011_10_03_drive_0027_sync_0000000314,-0.12,-0.24,-0.36,0,0,2.91
2011_09_26_drive_0091_sync_0000000182,0,0,0.44,0,0,1.38
2011_10_03_drive_0042_sync_0000000461,0.34,0,0,0,0,-2.47
2011_10_03_drive_0042_sync_0000001169,0.44,0,0,0,0,0
2011_09_26_drive_0039_sync_0000000272,0,0.2,0,0,0,0
2011_10_03_drive_0042_sync_0000000394,0.14,-0.44,0.16,0,2.65,-4.3
2011_09_26_drive_0087_sync_0000000059,0.32,0.41,0,-1.39,0,3.05
2011_09_26_drive_0036_sync_0000000596,0.45,0,0.37,1.28,-4.65,1.79
2011_09_26_drive_0035_sync_0000000014,-0.48,0.24,0,3.21,4.83,-1.89
2011_09_26_drive_0051_sync_0000000396,-0.23,0,0,0,0,0.51
2011_09_26_drive_0051_sync_0000000002,0,0.49,0,0,0,-1.66
2011_10_03_drive_0027_sync_0000003821,0.48,0,-0.33,0,4.76,-1.29
2011_09_26_drive_0023_sync_0000000275,0,0.24,0,0,0,1.83
2011_09_26_drive_0027_sync_0000000111,0,0,0.31,-3.54,0.95,-1.46
2011_09_26_drive_0051_sync_0000000385,-0.25,0.13,0,0,0,-3.63
2011_10_03_drive_0027_sync_0000002497,0.28,0.4,-0.33,0,3.24,-2.77
2011_10_03_drive_0042_sync_0000000333,0,0.31,0,0,4.44,-3.82
2011_09_26_drive_0015_sync_0000000224,0.39,0,-0.38,0,0,0
2011_09_26_drive_0022_sync_0000000597,0.38,0.11,0.19,0,-2.1,-2.88
2011_09_26_drive_0051_sync_0000000261,0.41,0,0,0,0,0
2011_09_26_drive_0091_sync_0000000077,0,0,-0.42,-2.02,1.32,0
2011_10_03_drive_0027_sync_0000001100,0,0.15,-0.42,0,-2.02,2.99
2011_10_03_drive_0027_sync_0000002217,0.4,0,0.47,3.48,-4.24,-3.57
2011_09_26_drive_0029_sync_0000000110,0.38,-0.37,-0.21,0,2.08,0
2011_10_03_drive_0027_sync_0000002692,0,-0.16,0,-4.11,-1.56,0
2011_09_26_drive_0096_sync_0000000129,-0.14,0,0,0,-4.46,0
2011_09_26_drive_0086_sync_0000000238,0,-0.12,-0.39,-4.95,0,-4.96
2011_09_26_drive_0061_sync_0000000604,0,-0.26,-0.13,-1.15,4.32,-2.63
2011_10_03_drive_0027_sync_0000001582,0.24,0,0,-1.85,0,2.84
2011_10_03_drive_0027_sync_0000001427,0.41,0,0.49,-4.39,-4.28,4.68
2011_09_26_drive_0022_sync_0000000075,0,0,0,0,0,-2.17
2011_09_26_drive_0087_sync_0000000088,0,0,0,2.1,0,0
2011_09_26_drive_0101_sync_0000000845,0.2,0,0,0,0,1.84
2011_09_26_drive_0019_sync_0000000195,0,-0.47,0.47,-3.53,0,3.57
2011_09_26_drive_0051_sync_0000000195,0,0,0.16,0,0,0
2011_09_26_drive_0027_sync_0000000184,0,0,0,0,0,-2.56
2011_09_26_drive_0022_sync_0000000034,0,0,-0.18,0,0,0
2011_09_26_drive_0095_sync_0000000144,0,0.19,0,0,-1.2,0
2011_09_26_drive_0095_sync_0000000094,-0.34,0,0,0,-4.55,3.42
2011_09_26_drive_0087_sync_0000000596,0.27,0,-0.37,1.84,-3.72,0
2011_09_26_drive_0064_sync_0000000089,0,0,0,4.79,0,0
2011_09_26_drive_0032_sync_0000000111,0,0,0,1.72,0,-1.97
2011_09_26_drive_0015_sync_0000000229,0,0.16,0,0,0,0
2011_10_03_drive_0042_sync_0000000793,0.31,-0.26,0.23,1.7,0,3.7
2011_10_03_drive_0027_sync_0000004323,0.2,-0.3,0,0,1.79,0
2011_10_03_drive_0047_sync_0000000271,-0.43,0.33,0,-4.11,-2.49,2.28
2011_09_26_drive_0086_sync_0000000306,0,-0.39,0,0,0,0.67
2011_09_26_drive_0027_sync_0000000113,0,0,0,2.68,3.21,2.67
2011_10_03_drive_0027_sync_0000000985,0.48,0.34,0,0,1.18,2.7
2011_09_26_drive_0018_sync_0000000130,0,0,0,2.56,0,-4.27
2011_10_03_drive_0027_sync_0000004342,0,0,0,0,-0.63,0
2011_09_26_drive_0023_sync_0000000450,0,0,0.39,4.77,0,0
2011_10_03_drive_0027_sync_0000002783,-0.23,0.5,-0.38,0,-1.85,3.75
2011_09_26_drive_0035_sync_0000000126,0,0.15,0,0,-4.63,0
2011_09_26_drive_0101_sync_0000000830,0,-0.2,0,2.21,1.42,3.01
2011_09_26_drive_0011_sync_0000000053,0,0,0.15,0,0,-2.95
2011_10_03_drive_0042_sync_0000000293,0,-0.13,0,0,-3.79,0
2011_10_03_drive_0047_sync_0000000236,0,-0.42,0,0,-0.68,4.52
2011_09_26_drive_0061_sync_0000000427,0,0,0,0,0,1.0
2011_09_26_drive_0022_sync_0000000114,0.4,-0.39,0,0,-1.46,3.24
2011_10_03_drive_0027_sync_0000004275,0,0,-0.16,-1.1,0,0
2011_10_03_drive_0027_sync_0000001561,0.41,0.49,0,0,2.73,0
2011_09_26_drive_0051_sync_0000000329,0.1,0,0,3.97,0,-2.17
2011_10_03_drive_0027_sync_0000000689,0,0.1,-0.28,-1.06,-1.18,0
2011_09_26_drive_0029_sync_0000000107,0,0,0,-3.98,0,2.99
2011_09_26_drive_0087_sync_0000000098,0,0.49,0,0,-1.79,0
2011_10_03_drive_0027_sync_0000003484,0,0.4,0,0,0,0
2011_09_26_drive_0011_sync_0000000120,0,0,0,0,2.25,-4.77
2011_09_26_drive_0059_sync_0000000004,0,0,0,0,0,-4.74
2011_09_26_drive_0096_sync_0000000180,0.24,-0.48,0,0,-2.07,-3.67
2011_09_26_drive_0061_sync_0000000630,0,0,-0.29,0,2.14,0
2011_09_26_drive_0095_sync_0000000087,0,-0.14,-0.49,-3.12,0,3.8
2011_09_26_drive_0005_sync_0000000120,-0.16,0.2,0.16,0,0,2.48
2011_09_26_drive_0096_sync_0000000095,0.35,0.15,-0.11,-2.95,0,0
2011_10_03_drive_0042_sync_0000000937,0,-0.3,0,0,0,0
2011_09_26_drive_0028_sync_0000000404,0,0,0,0,-4.44,0
2011_09_26_drive_0018_sync_0000000056,0.24,0,0,0,0,0
2011_09_26_drive_0091_sync_0000000078,0.2,0,0,0,0,0
2011_10_03_drive_0047_sync_0000000762,0,0.38,0,-4.3,0,0
2011_09_26_drive_0070_sync_0000000357,0.4,-0.14,-0.5,-4.68,2.79,0
2011_09_26_drive_0101_sync_0000000685,0.3,-0.35,0,-0.89,-2.35,0
2011_10_03_drive_0047_sync_0000000400,-0.41,-0.18,0,1.49,-0.65,-2.1
2011_09_26_drive_0022_sync_0000000305,0,0.15,-0.22,-4.0,-4.38,1.68
2011_09_26_drive_0022_sync_0000000532,0.28,-0.41,0,0,1.04,0
2011_09_26_drive_0059_sync_0000000281,-0.42,-0.43,0,0,4.16,-1.54
2011_09_26_drive_0093_sync_0000000412,0,0.32,0.32,0,4.48,0
2011_09_26_drive_0022_sync_0000000410,0,0,0.22,0.66,0,2.85
2011_09_26_drive_0029_sync_0000000126,0.49,0,0,0,0,3.23
2011_09_26_drive_0019_sync_0000000177,0,0,-0.39,1.06,0,0
2011_10_03_drive_0027_sync_0000004414,0,-0.33,0,0,0,-2.57
2011_09_26_drive_0022_sync_0000000191,-0.18,0.43,0.48,0,-1.87,4.79
2011_09_26_drive_0018_sync_0000000193,0,-0.41,0.38,-0.64,-4.72,-1.65
2011_10_03_drive_0027_sync_0000002516,0.27,0,0,4.38,-4.19,-4.99
2011_10_03_drive_0027_sync_0000000583,-0.2,-0.29,0,0,-2.03,0
2011_09_26_drive_0079_sync_0000000073,0,0,-0.37,0,0,0
2011_10_03_drive_0042_sync_0000000543,0,-0.28,-0.21,-1.47,-3.62,4.93
2011_09_26_drive_0029_sync_0000000419,-0.19,0.46,0.32,-2.65,0,-0.72
2011_09_26_drive_0051_sync_0000000085,0,0,-0.12,0,4.46,3.21
2011_09_26_drive_0064_sync_0000000030,0.21,-0.17,0.41,0,2.15,0
2011_09_26_drive_0059_sync_0000000065,0.14,-0.49,-0.32,4.96,0,2.44
2011_10_03_drive_0027_sync_0000004097,0,0,-0.32,0,1.67,-2.06
2011_10_03_drive_0047_sync_0000000583,0,0,0,0,-2.7,0
2011_10_03_drive_0027_sync_0000001543,0.26,0.47,0,3.68,-2.72,1.2
2011_09_26_drive_0070_sync_0000000046,-0.16,0,0,1.96,0,0
2011_10_03_drive_0027_sync_0000001139,0.2,0,0,0,-0.51,-3.67
2011_10_03_drive_0042_sync_0000000338,0.38,0,-0.28,2.21,3.14,0
2011_09_26_drive_0036_sync_0000000093,-0.27,0,0,0,-1.78,1.94
2011_09_26_drive_0001_sync_0000000027,-0.16,0.18,0,0,0,1.7
2011_10_03_drive_0027_sync_0000004224,0,-0.3,0,0,0,0
2011_10_03_drive_0027_sync_0000001939,0.44,0.45,0,4.14,0,0
2011_10_03_drive_0042_sync_0000000919,-0.14,0.25,0,-1.95,2.03,4.49
2011_10_03_drive_0027_sync_0000003302,0,0.41,0.27,1.3,-4.63,0
2011_09_26_drive_0022_sync_0000000667,0,0,0,-2.35,0,-3.34
2011_10_03_drive_0027_sync_0000001163,0,0,-0.26,0,3.77,0
2011_09_26_drive_0051_sync_0000000325,-0.41,-0.44,-0.24,-0.51,0,-2.94
2011_10_03_drive_0042_sync_0000001016,0,0.37,-0.34,-2.19,0.59,4.76
2011_09_26_drive_0019_sync_0000000082,0,0,0,0.51,0,0
2011_09_26_drive_0096_sync_0000000134,0,0.2,0,0.57,3.77,-3.83
2011_09_26_drive_0079_sync_0000000052,-0.33,-0.16,0,0,0,0
2011_09_26_drive_0028_sync_0000000317,0,0,0,0,0,1.45
2011_09_26_drive_0015_sync_0000000197,0,0.41,0,3.89,-4.64,0
2011_09_26_drive_0087_sync_0000000719,0,0,0,0,0.79,-2.69
2011_09_26_drive_0093_sync_0000000280,-0.32,0.14,0.28,-4.74,0,0.98
2011_10_03_drive_0047_sync_0000000413,-0.14,0,0.47,-2.68,0,-2.98
2011_09_26_drive_0023_sync_0000000145,-0.46,0.38,0,-1.97,3.88,0
2011_09_26_drive_0064_sync_0000000153,0.36,-0.16,0.27,-4.76,0,1.36
2011_09_26_drive_0086_sync_0000000220,0.3,0.49,0,4.45,0,-0.99
2011_10_03_drive_0042_sync_0000000847,0,0,0,-2.82,0,0
2011_09_26_drive_0028_sync_0000000023,0,0,0,0,-4.21,0
2011_10_03_drive_0027_sync_0000000166,-0.2,0,0,0.93,0,0
2011_09_26_drive_0014_sync_0000000140,-0.12,0.4,0.25,0,0,0.78
2011_10_03_drive_0027_sync_0000003913,0,0.33,-0.13,1.55,1.4,0
2011_09_26_drive_0101_sync_0000000488,0,0,0,4.4,0,0
2011_09_26_drive_0086_sync_0000000245,0,-0.37,0,-0.98,0,0
2011_09_26_drive_0057_sync_0000000263,0,0.35,0.31,0,0,3.89
2011_09_26_drive_0087_sync_0000000024,0,0,0,-3.84,0,0
2011_09_26_drive_0032_sync_0000000350,0,0.17,0.34,-3.02,2.26,0
2011_09_26_drive_0091_sync_0000000005,0,-0.36,0,2.52,0,0
2011_09_26_drive_0086_sync_0000000061,0,-0.38,-0.28,2.1,4.47,1.09
2011_09_26_drive_0028_sync_0000000221,0.38,0,0.12,0,0,-4.75
2011_09_26_drive_0036_sync_0000000359,0,-0.3,0.13,4.02,1.17,3.06
2011_10_03_drive_0027_sync_0000002764,-0.3,-0.21,0,0,3.36,-2.27
2011_09_26_drive_0091_sync_0000000264,0,-0.31,-0.33,0,-1.43,2.09
2011_10_03_drive_0027_sync_0000002366,-0.3,0.21,0,2.86,1.53,-3.81
2011_09_26_drive_0084_sync_0000000108,0.45,0,0,3.94,0,0
2011_10_03_drive_0047_sync_0000000595,0.48,0.31,0,0,-2.52,-1.06
2011_10_03_drive_0027_sync_0000001804,0,-0.31,0,-0.57,-1.35,-1.08
2011_09_26_drive_0101_sync_0000000770,0.24,0.46,0.16,0,-1.41,-3.94
2011_10_03_drive_0027_sync_0000002496,-0.3,0.17,0,4.89,0,-2.2
2011_09_26_drive_0018_sync_0000000020,0,-0.36,0,0,4.81,-3.67
2011_09_26_drive_0014_sync_0000000139,-0.41,0,-0.3,0,0,3.85
2011_09_26_drive_0051_sync_0000000316,0,-0.5,0,2.5,-2.57,0
2011_10_03_drive_0027_sync_0000004199,0.5,-0.24,-0.3,-3.72,0,0
2011_09_26_drive_0015_sync_0000000013,0,-0.14,0,-3.1,-1.8,2.12
2011_10_03_drive_0027_sync_0000004174,0,0,0,0,0,-3.52
2011_09_26_drive_0070_sync_0000000275,0,0,0,0,3.56,0
2011_09_26_drive_0104_sync_0000000128,0,-0.45,0,3.34,0,0
2011_09_26_drive_0019_sync_0000000290,0.28,0,0,-2.32,0,1.95
2011_09_26_drive_0029_sync_0000000114,0.35,0,0,0,2.22,0
2011_09_26_drive_0093_sync_0000000377,-0.17,0,0.22,-2.73,0.6,1.05
2011_09_26_drive_0051_sync_0000000191,0,0.41,0,0,0,3.51
2011_09_26_drive_0052_sync_0000000060,0,0,-0.15,0,0,0
2011_09_26_drive_0056_sync_0000000271,0.49,0,0,-0.8,0,0
2011_09_26_drive_0059_sync_0000000036,0,-0.26,0,0,0,0
2011_09_26_drive_0011_sync_0000000180,-0.43,-0.46,-0.33,0,-0.98,4.93
2011_10_03_drive_0027_sync_0000004362,0,0,0,0,0,1.83
2011_09_26_drive_0051_sync_0000000355,-0.37,-0.3,0.4,-1.17,1.25,0
2011_10_03_drive_0027_sync_0000000953,-0.13,-0.31,0,-2.31,-1.92,3.36
2011_10_03_drive_0042_sync_0000000224,0,0.45,0,0,4.6,-3.19
2011_09_26_drive_0014_sync_0000000159,-0.31,0.3,0.32,-3.91,-0.78,0
2011_10_03_drive_0042_sync_0000000857,0,0,0,0.68,0,0
2011_09_26_drive_0095_sync_0000000117,0.13,0.44,0,-3.47,-1.22,3.92
2011_09_26_drive_0032_sync_0000000361,-0.36,0.18,-0.45,0,-1.38,0
2011_09_26_drive_0020_sync_0000000001,-0.27,0,0.19,0,0,1.79
2011_10_03_drive_0027_sync_0000003369,0.41,0.32,0,-1.35,-3.59,-4.84
2011_09_26_drive_0022_sync_0000000352,-0.14,0,0,0,-2.41,2.22
2011_09_26_drive_0064_sync_0000000370,0,0,0,1.23,0,0
2011_10_03_drive_0042_sync_0000000357,0,0.47,-0.22,-2.16,3.31,0
2011_09_26_drive_0093_sync_0000000273,0.49,0,0,0,0,0
2011_09_26_drive_0101_sync_0000000289,-0.39,0,-0.31,0,-4.79,-4.21
2011_09_26_drive_0070_sync_0000000158,0,0,-0.39,0,0,0
2011_10_03_drive_0042_sync_0000000827,0,0,0,-2.06,-4.66,2.1
2011_09_26_drive_0029_sync_0000000254,-0.39,-0.11,0,0,0,0
2011_09_26_drive_0005_sync_0000000144,-0.17,0,-0.47,-4.55,3.7,2.55
2011_10_03_drive_0042_sync_0000000258,0,-0.34,0.21,0,-4.56,4.46
2011_10_03_drive_0027_sync_0000003854,0,0,0.38,0,0,0
2011_09_26_drive_0093_sync_0000000216,0,0,0,-3.45,2.84,-2.72
2011_09_26_drive_0022_sync_0000000233,-0.37,0,0.17,2.65,-0.7,0
2011_09_26_drive_0015_sync_0000000199,-0.39,-0.38,0,4.98,0,4.97
2011_09_26_drive_0087_sync_0000000559,0.42,0,0,1.77,-4.85,-2.13
2011_09_26_drive_0028_sync_0000000082,0,-0.44,0,-0.86,0,0
2011_09_26_drive_0101_sync_0000000372,0.21,0.28,-0.23,0,0,-2.98
2011_10_03_drive_0047_sync_0000000358,0,-0.2,0,0,-1.27,3.79
2011_09_26_drive_0104_sync_0000000245,-0.25,-0.41,0,1.09,4.55,0
2011_10_03_drive_0027_sync_0000003322,0.27,0,-0.13,0,-4.14,-4.67
2011_09_26_drive_0059_sync_0000000068,-0.36,0.28,-0.12,-1.09,0,-4.59
2011_09_26_drive_0087_sync_0000000297,0,0.39,0,4.17,0,0
2011_09_26_drive_0056_sync_0000000085,0.34,0,0.19,0,0,2.64
2011_10_03_drive_0027_sync_0000002200,-0.15,-0.15,-0.42,-1.38,0,3.97
2011_09_26_drive_0070_sync_0000000002,-0.37,-0.38,0.22,4.01,-2.0,0
2011_09_26_drive_0104_sync_0000000000,0,0.47,0.14,0,-4.52,0
2011_09_26_drive_0005_sync_0000000042,-0.24,0,0,0,-0.53,0
2011_09_26_drive_0096_sync_0000000263,-0.48,-0.33,0,0,0,0
2011_09_26_drive_0032_sync_0000000027,0,0,0,0,0,-3.08
2011_09_26_drive_0014_sync_0000000124,0,0.49,0,-4.43,-1.39,0
2011_10_03_drive_0027_sync_0000003912,-0.16,0,0.17,3.0,-1.39,-0.59
2011_10_03_drive_0027_sync_0000001398,-0.25,0.33,0.23,-1.44,0,2.13
2011_09_26_drive_0027_sync_0000000102,-0.46,-0.43,0,2.51,1.15,0
2011_09_26_drive_0051_sync_0000000222,0,-0.21,0,-1.25,4.54,0
2011_09_26_drive_0020_sync_0000000025,0,0.32,0.34,-2.85,2.36,-4.48
2011_10_03_drive_0042_sync_0000000504,0.47,0.27,0,0,0,-3.33
2011_09_26_drive_0059_sync_0000000139,0,0,0.28,0.93,0,0
2011_09_26_drive_0005_sync_0000000001,0,0,-0.3,0,-2.2,-4.96
2011_10_03_drive_0027_sync_0000000685,-0.42,0,0,0,0,0
2011_09_26_drive_0061_sync_0000000592,-0.26,-0.16,-0.22,-2.83,0,-2.08
